date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:44:04	88079/88079	---M--	200	added ('OK')	image/jpeg	etag:%226159af09-1580f%22	http://stukram.mikhailmasterov.com/html/img/project6/long-2.jpg	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/img/project6/long-2.jpg	(from http://stukram.mikhailmasterov.com/html/portfolio-single-6.html)
11:44:15	69068/69068	---M--	200	added ('OK')	image/jpeg	etag:%226159af09-10dcc%22	http://stukram.mikhailmasterov.com/html/img/project6/wide-1.jpg	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/img/project6/wide-1.jpg	(from http://stukram.mikhailmasterov.com/html/portfolio-single-6.html)
11:44:15	64350/64350	---M--	200	added ('OK')	image/jpeg	etag:%226159af0a-fb5e%22	http://stukram.mikhailmasterov.com/html/img/blog/main/1.jpg	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/img/blog/main/1.jpg	(from http://stukram.mikhailmasterov.com/html/blog-1.html)
11:44:16	69130/69130	---M--	200	added ('OK')	image/jpeg	etag:%226159af0b-10e0a%22	http://stukram.mikhailmasterov.com/html/img/blog/main/2.jpg	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/img/blog/main/2.jpg	(from http://stukram.mikhailmasterov.com/html/blog-1.html)
11:44:22	196176/196176	---M--	200	added ('OK')	image/jpeg	etag:%226159af09-2fe50%22	http://stukram.mikhailmasterov.com/html/img/project6/long-3.jpg	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/img/project6/long-3.jpg	(from http://stukram.mikhailmasterov.com/html/portfolio-single-6.html)
11:44:52	181030/181030	---M--	200	added ('OK')	image/jpeg	etag:%226159af0d-2c326%22	http://stukram.mikhailmasterov.com/html/img/blog/main/6.jpg	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/img/blog/main/6.jpg	(from http://stukram.mikhailmasterov.com/html/blog-1.html)
11:44:56	15177/15177	---M--	200	added ('OK')	image/jpeg	etag:%226159af07-3b49%22	http://stukram.mikhailmasterov.com/html/img/avatars/1.jpg	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/img/avatars/1.jpg	(from http://stukram.mikhailmasterov.com/html/blog-article.html)
11:44:59	18982/18982	---M--	200	added ('OK')	image/jpeg	etag:%226159af07-4a26%22	http://stukram.mikhailmasterov.com/html/img/avatars/2.jpg	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/img/avatars/2.jpg	(from http://stukram.mikhailmasterov.com/html/blog-article.html)
11:45:03	14856/14856	---M--	200	added ('OK')	image/jpeg	etag:%226159af07-3a08%22	http://stukram.mikhailmasterov.com/html/img/avatars/4.jpg	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/img/avatars/4.jpg	(from http://stukram.mikhailmasterov.com/html/blog-article.html)
11:45:03	291586/291586	---M--	200	added ('OK')	image/jpeg	etag:%226159af0c-47302%22	http://stukram.mikhailmasterov.com/html/img/blog/main/5.jpg	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/img/blog/main/5.jpg	(from http://stukram.mikhailmasterov.com/html/blog-1.html)
11:45:04	211/211	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jul%202022%2010:45:04%20GMT	http://stukram.mikhailmasterov.com/html/Version/	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/Version/index.html	(from http://stukram.mikhailmasterov.com/html/js/vendors.js)
11:45:04	307677/307677	---M--	200	added ('OK')	image/jpeg	etag:%226159af0c-4b1dd%22	http://stukram.mikhailmasterov.com/html/img/blog/main/4.jpg	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/img/blog/main/4.jpg	(from http://stukram.mikhailmasterov.com/html/blog-1.html)
11:45:04	211/211	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jul%202022%2010:45:05%20GMT	http://stukram.mikhailmasterov.com/html/version/	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/version/index-2.html	(from http://stukram.mikhailmasterov.com/html/js/vendors.js)
11:45:04	206/206	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jul%202022%2010:45:05%20GMT	http://stukram.mikhailmasterov.com/html/GET	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/GET	(from http://stukram.mikhailmasterov.com/html/js/vendors.js)
11:45:07	210/210	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jul%202022%2010:45:08%20GMT	http://stukram.mikhailmasterov.com/html/node.js	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/node.js	(from http://stukram.mikhailmasterov.com/html/js/vendors.js)
11:45:08	211/211	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jul%202022%2010:45:09%20GMT	http://stukram.mikhailmasterov.com/html/Trident/	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/Trident/index.html	(from http://stukram.mikhailmasterov.com/html/js/vendors.js)
11:45:08	208/208	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jul%202022%2010:45:09%20GMT	http://stukram.mikhailmasterov.com/html/Edge/	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/Edge/index.html	(from http://stukram.mikhailmasterov.com/html/js/vendors.js)
11:45:08	207/207	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jul%202022%2010:45:09%20GMT	http://stukram.mikhailmasterov.com/html/POST	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/POST.ba.delayed	(from http://stukram.mikhailmasterov.com/html/js/main.js)
11:45:09	0/0	---M--	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2010:45:09%20GMT	http://stukram.mikhailmasterov.com/html/contact.php	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/contact.php	(from http://stukram.mikhailmasterov.com/html/js/main.js)
11:45:10	460332/460332	---M--	200	added ('OK')	image/jpeg	etag:%226159af0b-7062c%22	http://stukram.mikhailmasterov.com/html/img/blog/main/3.jpg	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/img/blog/main/3.jpg	(from http://stukram.mikhailmasterov.com/html/blog-1.html)
11:45:10	11277/11277	---M--	200	added ('OK')	image/jpeg	etag:%226159af07-2c0d%22	http://stukram.mikhailmasterov.com/html/img/avatars/3.jpg	D:/PROJETS/FREELANCE/portf/stukram.mikhailmasterov.com/html/img/avatars/3.jpg	(from http://stukram.mikhailmasterov.com/html/blog-article.html)
